fecha,hora,consumo_kwh
2027-11-10,13,64.96
2027-11-10,14,60.71
2027-11-10,15,56.51
2027-11-10,16,54.83
2027-11-10,17,56.38
2027-11-10,18,59.36
2027-11-10,19,60.61
2027-11-10,20,58.3
2027-11-10,21,53.47
2027-11-10,22,48.6
2027-11-10,23,45.33
2027-11-10,24,43.76
2027-11-11,1,43.15
2027-11-11,2,43.15
2027-11-11,3,43.18
2027-11-11,4,43.26
2027-11-11,5,43.55
2027-11-11,6,44.33
2027-11-11,7,46.1
2027-11-11,8,49.4
2027-11-11,9,54.36
2027-11-11,10,60.15
2027-11-11,11,64.99
2027-11-11,12,66.92
2027-11-11,13,65.17
2027-11-11,14,60.91
2027-11-11,15,56.69
2027-11-11,16,55.01
2027-11-11,17,56.57
2027-11-11,18,59.56
2027-11-11,19,60.81
2027-11-11,20,58.49
2027-11-11,21,53.64
2027-11-11,22,48.76
2027-11-11,23,45.48
2027-11-11,24,43.91
2027-11-12,1,43.29
2027-11-12,2,43.29
2027-11-12,3,43.32
2027-11-12,4,43.4
2027-11-12,5,43.69
2027-11-12,6,44.47
2027-11-12,7,46.25
2027-11-12,8,49.56
2027-11-12,9,54.54
2027-11-12,10,60.35
2027-11-12,11,65.2
2027-11-12,12,67.14
2027-11-12,13,65.39
2027-11-12,14,61.11
2027-11-12,15,56.88
2027-11-12,16,55.19
2027-11-12,17,56.76
2027-11-12,18,59.75
2027-11-12,19,61.01
2027-11-12,20,58.68
2027-11-12,21,53.82
2027-11-12,22,48.92
2027-11-12,23,45.63
2027-11-12,24,44.05
2027-11-13,1,23.89
2027-11-13,2,23.89
2027-11-13,3,23.9
2027-11-13,4,23.95
2027-11-13,5,24.11
2027-11-13,6,24.54
2027-11-13,7,25.52
2027-11-13,8,27.35
2027-11-13,9,30.09
2027-11-13,10,33.3
2027-11-13,11,35.98
2027-11-13,12,37.04
2027-11-13,13,36.08
2027-11-13,14,33.72
2027-11-13,15,31.38
2027-11-13,16,30.45
2027-11-13,17,31.32
2027-11-13,18,32.97
2027-11-13,19,33.66
2027-11-13,20,32.38
2027-11-13,21,29.7
2027-11-13,22,26.99
2027-11-13,23,25.18
2027-11-13,24,24.31
2027-11-14,1,23.96
2027-11-14,2,23.97
2027-11-14,3,23.98
2027-11-14,4,24.03
2027-11-14,5,24.18
2027-11-14,6,24.62
2027-11-14,7,25.6
2027-11-14,8,27.44
2027-11-14,9,30.19
2027-11-14,10,33.41
2027-11-14,11,36.09
2027-11-14,12,37.16
2027-11-14,13,36.19
2027-11-14,14,33.83
2027-11-14,15,31.48
2027-11-14,16,30.55
2027-11-14,17,31.42
2027-11-14,18,33.08
2027-11-14,19,33.77
2027-11-14,20,32.48
2027-11-14,21,29.79
2027-11-14,22,27.08
2027-11-14,23,25.26
2027-11-14,24,24.38
2027-11-15,1,43.71
2027-11-15,2,43.71
2027-11-15,3,43.73
2027-11-15,4,43.82
2027-11-15,5,44.11
2027-11-15,6,44.9
2027-11-15,7,46.7
2027-11-15,8,50.04
2027-11-15,9,55.06
2027-11-15,10,60.93
2027-11-15,11,65.83
2027-11-15,12,67.78
2027-11-15,13,66.02
2027-11-15,14,61.7
2027-11-15,15,57.43
2027-11-15,16,55.72
2027-11-15,17,57.3
2027-11-15,18,60.33
2027-11-15,19,61.59
2027-11-15,20,59.25
2027-11-15,21,54.34
2027-11-15,22,49.39
2027-11-15,23,46.07
2027-11-15,24,44.47
2027-11-16,1,43.84
2027-11-16,2,43.85
2027-11-16,3,43.87
2027-11-16,4,43.96
2027-11-16,5,44.25
2027-11-16,6,45.04
2027-11-16,7,46.84
2027-11-16,8,50.2
2027-11-16,9,55.23
2027-11-16,10,61.12
2027-11-16,11,66.03
2027-11-16,12,67.99
2027-11-16,13,66.22
2027-11-16,14,61.89
2027-11-16,15,57.61
2027-11-16,16,55.89
2027-11-16,17,57.48
2027-11-16,18,60.52
2027-11-16,19,61.79
2027-11-16,20,59.44
2027-11-16,21,54.51
2027-11-16,22,49.54
2027-11-16,23,46.22
2027-11-16,24,44.61
2027-11-17,1,43.98
2027-11-17,2,43.98
2027-11-17,3,44.01
2027-11-17,4,44.1
2027-11-17,5,44.39
2027-11-17,6,45.18
2027-11-17,7,46.99
2027-11-17,8,50.35
2027-11-17,9,55.4
2027-11-17,10,61.31
2027-11-17,11,66.24
2027-11-17,12,68.2
2027-11-17,13,66.43
2027-11-17,14,62.08
2027-11-17,15,57.78
2027-11-17,16,56.07
2027-11-17,17,57.66
2027-11-17,18,60.71
2027-11-17,19,61.98
2027-11-17,20,59.62
2027-11-17,21,54.68
2027-11-17,22,49.7
2027-11-17,23,46.36
2027-11-17,24,44.75
2027-11-18,1,44.11
2027-11-18,2,44.12
2027-11-18,3,44.14
2027-11-18,4,44.23
2027-11-18,5,44.52
2027-11-18,6,45.32
2027-11-18,7,47.13
2027-11-18,8,50.51
2027-11-18,9,55.57
2027-11-18,10,61.5
2027-11-18,11,66.44
2027-11-18,12,68.41
2027-11-18,13,66.63
2027-11-18,14,62.27
2027-11-18,15,57.96
2027-11-18,16,56.24
2027-11-18,17,57.84
2027-11-18,18,60.89
2027-11-18,19,62.17
2027-11-18,20,59.8
2027-11-18,21,54.84
2027-11-18,22,49.85
2027-11-18,23,46.5
2027-11-18,24,44.89
2027-11-19,1,44.25
2027-11-19,2,44.25
2027-11-19,3,44.27
2027-11-19,4,44.36
2027-11-19,5,44.66
2027-11-19,6,45.46
2027-11-19,7,47.28
2027-11-19,8,50.66
2027-11-19,9,55.74
2027-11-19,10,61.68
2027-11-19,11,66.64
2027-11-19,12,68.62
2027-11-19,13,66.83
2027-11-19,14,62.46
2027-11-19,15,58.14
2027-11-19,16,56.41
2027-11-19,17,58.01
2027-11-19,18,61.08
2027-11-19,19,62.35
2027-11-19,20,59.98
2027-11-19,21,55.01
2027-11-19,22,50.0
2027-11-19,23,46.64
2027-11-19,24,45.02
2027-11-20,1,24.41
2027-11-20,2,24.41
2027-11-20,3,24.42
2027-11-20,4,24.47
2027-11-20,5,24.63
2027-11-20,6,25.08
2027-11-20,7,26.08
2027-11-20,8,27.95
2027-11-20,9,30.75
2027-11-20,10,34.03
2027-11-20,11,36.76
2027-11-20,12,37.85
2027-11-20,13,36.87
2027-11-20,14,34.46
2027-11-20,15,32.07
2027-11-20,16,31.12
2027-11-20,17,32.0
2027-11-20,18,33.69
2027-11-20,19,34.4
2027-11-20,20,33.09
2027-11-20,21,30.35
2027-11-20,22,27.58
2027-11-20,23,25.73
2027-11-20,24,24.84
2027-11-21,1,24.48
2027-11-21,2,24.48
2027-11-21,3,24.5
2027-11-21,4,24.54
2027-11-21,5,24.71
2027-11-21,6,25.15
2027-11-21,7,26.16
2027-11-21,8,28.03
2027-11-21,9,30.84
2027-11-21,10,34.13
2027-11-21,11,36.87
2027-11-21,12,37.97
2027-11-21,13,36.98
2027-11-21,14,34.56
2027-11-21,15,32.16
2027-11-21,16,31.21
2027-11-21,17,32.1
2027-11-21,18,33.79
2027-11-21,19,34.5
2027-11-21,20,33.19
2027-11-21,21,30.43
2027-11-21,22,27.66
2027-11-21,23,25.81
2027-11-21,24,24.91
2027-11-22,1,44.64
2027-11-22,2,44.64
2027-11-22,3,44.67
2027-11-22,4,44.76
2027-11-22,5,45.05
2027-11-22,6,45.86
2027-11-22,7,47.7
2027-11-22,8,51.11
2027-11-22,9,56.24
2027-11-22,10,62.23
2027-11-22,11,67.23
2027-11-22,12,69.23
2027-11-22,13,67.42
2027-11-22,14,63.01
2027-11-22,15,58.65
2027-11-22,16,56.91
2027-11-22,17,58.53
2027-11-22,18,61.62
2027-11-22,19,62.91
2027-11-22,20,60.51
2027-11-22,21,55.5
2027-11-22,22,50.44
2027-11-22,23,47.06
2027-11-22,24,45.42
2027-11-23,1,44.77
2027-11-23,2,44.77
2027-11-23,3,44.8
2027-11-23,4,44.89
2027-11-23,5,45.18
2027-11-23,6,45.99
2027-11-23,7,47.83
2027-11-23,8,51.26
2027-11-23,9,56.4
2027-11-23,10,62.41
2027-11-23,11,67.43
2027-11-23,12,69.43
2027-11-23,13,67.62
2027-11-23,14,63.2
2027-11-23,15,58.82
2027-11-23,16,57.07
2027-11-23,17,58.69
2027-11-23,18,61.79
2027-11-23,19,63.09
2027-11-23,20,60.69
2027-11-23,21,55.66
2027-11-23,22,50.59
2027-11-23,23,47.19
2027-11-23,24,45.55
2027-11-24,1,44.89
2027-11-24,2,44.9
2027-11-24,3,44.92
2027-11-24,4,45.01
2027-11-24,5,45.31
2027-11-24,6,46.12
2027-11-24,7,47.97
2027-11-24,8,51.4
2027-11-24,9,56.56
2027-11-24,10,62.59
2027-11-24,11,67.62
2027-11-24,12,69.62
2027-11-24,13,67.81
2027-11-24,14,63.37
2027-11-24,15,58.99
2027-11-24,16,57.23
2027-11-24,17,58.86
2027-11-24,18,61.97
2027-11-24,19,63.27
2027-11-24,20,60.86
2027-11-24,21,55.81
2027-11-24,22,50.73
2027-11-24,23,47.32
2027-11-24,24,45.68
2027-11-25,1,45.02
2027-11-25,2,45.02
2027-11-25,3,45.05
2027-11-25,4,45.14
2027-11-25,5,45.44
2027-11-25,6,46.25
2027-11-25,7,48.1
2027-11-25,8,51.54
2027-11-25,9,56.71
2027-11-25,10,62.76
2027-11-25,11,67.8
2027-11-25,12,69.82
2027-11-25,13,68.0
2027-11-25,14,63.55
2027-11-25,15,59.15
2027-11-25,16,57.39
2027-11-25,17,59.02
2027-11-25,18,62.14
2027-11-25,19,63.44
2027-11-25,20,61.03
2027-11-25,21,55.97
2027-11-25,22,50.87
2027-11-25,23,47.46
2027-11-25,24,45.81
2027-11-26,1,45.14
2027-11-26,2,45.15
2027-11-26,3,45.17
2027-11-26,4,45.26
2027-11-26,5,45.56
2027-11-26,6,46.38
2027-11-26,7,48.23
2027-11-26,8,51.69
2027-11-26,9,56.87
2027-11-26,10,62.93
2027-11-26,11,67.99
2027-11-26,12,70.01
2027-11-26,13,68.19
2027-11-26,14,63.73
2027-11-26,15,59.31
2027-11-26,16,57.55
2027-11-26,17,59.19
2027-11-26,18,62.31
2027-11-26,19,63.62
2027-11-26,20,61.2
2027-11-26,21,56.12
2027-11-26,22,51.01
2027-11-26,23,47.59
2027-11-26,24,45.94
2027-11-27,1,24.9
2027-11-27,2,24.9
2027-11-27,3,24.91
2027-11-27,4,24.96
2027-11-27,5,25.13
2027-11-27,6,25.58
2027-11-27,7,26.6
2027-11-27,8,28.5
2027-11-27,9,31.36
2027-11-27,10,34.71
2027-11-27,11,37.5
2027-11-27,12,38.61
2027-11-27,13,37.6
2027-11-27,14,35.14
2027-11-27,15,32.71
2027-11-27,16,31.74
2027-11-27,17,32.64
2027-11-27,18,34.36
2027-11-27,19,35.08
2027-11-27,20,33.75
2027-11-27,21,30.95
2027-11-27,22,28.13
2027-11-27,23,26.24
2027-11-27,24,25.33
2027-11-28,1,24.96
2027-11-28,2,24.96
2027-11-28,3,24.98
2027-11-28,4,25.03
2027-11-28,5,25.19
2027-11-28,6,25.65
2027-11-28,7,26.67
2027-11-28,8,28.58
2027-11-28,9,31.45
2027-11-28,10,34.8
2027-11-28,11,37.6
2027-11-28,12,38.71
2027-11-28,13,37.7
2027-11-28,14,35.24
2027-11-28,15,32.8
2027-11-28,16,31.82
2027-11-28,17,32.73
2027-11-28,18,34.46
2027-11-28,19,35.18
2027-11-28,20,33.84
2027-11-28,21,31.03
2027-11-28,22,28.21
2027-11-28,23,26.31
2027-11-28,24,25.4
2027-11-29,1,45.5
2027-11-29,2,45.51
2027-11-29,3,45.53
2027-11-29,4,45.62
2027-11-29,5,45.93
2027-11-29,6,46.75
2027-11-29,7,48.62
2027-11-29,8,52.1
2027-11-29,9,57.33
2027-11-29,10,63.44
2027-11-29,11,68.54
2027-11-29,12,70.57
2027-11-29,13,68.73
2027-11-29,14,64.24
2027-11-29,15,59.79
2027-11-29,16,58.01
2027-11-29,17,59.66
2027-11-29,18,62.81
2027-11-29,19,64.13
2027-11-29,20,61.69
2027-11-29,21,56.57
2027-11-29,22,51.42
2027-11-29,23,47.97
2027-11-29,24,46.3
2027-11-30,1,45.62
2027-11-30,2,45.63
2027-11-30,3,45.65
2027-11-30,4,45.74
2027-11-30,5,46.04
2027-11-30,6,46.87
2027-11-30,7,48.75
2027-11-30,8,52.24
2027-11-30,9,57.47
2027-11-30,10,63.6
2027-11-30,11,68.71
2027-11-30,12,70.75
2027-11-30,13,68.91
2027-11-30,14,64.4
2027-11-30,15,59.94
2027-11-30,16,58.16
2027-11-30,17,59.81
2027-11-30,18,62.97
2027-11-30,19,64.29
2027-11-30,20,61.85
2027-11-30,21,56.72
2027-11-30,22,51.55
2027-11-30,23,48.09
2027-11-30,24,46.42
2027-12-01,1,45.74
2027-12-01,2,45.74
2027-12-01,3,45.77
2027-12-01,4,45.86
2027-12-01,5,46.16
2027-12-01,6,46.99
2027-12-01,7,48.87
2027-12-01,8,52.37
2027-12-01,9,57.62
2027-12-01,10,63.76
2027-12-01,11,68.89
2027-12-01,12,70.93
2027-12-01,13,69.08
2027-12-01,14,64.57
2027-12-01,15,60.1
2027-12-01,16,58.31
2027-12-01,17,59.97
2027-12-01,18,63.13
2027-12-01,19,64.46
2027-12-01,20,62.0
2027-12-01,21,56.86
2027-12-01,22,51.68
2027-12-01,23,48.21
2027-12-01,24,46.54
2027-12-02,1,45.85
2027-12-02,2,45.86
2027-12-02,3,45.88
2027-12-02,4,45.97
2027-12-02,5,46.28
2027-12-02,6,47.11
2027-12-02,7,48.99
2027-12-02,8,52.5
2027-12-02,9,57.76
2027-12-02,10,63.92
2027-12-02,11,69.06
2027-12-02,12,71.11
2027-12-02,13,69.26
2027-12-02,14,64.73
2027-12-02,15,60.24
2027-12-02,16,58.45
2027-12-02,17,60.11
2027-12-02,18,63.29
2027-12-02,19,64.62
2027-12-02,20,62.16
2027-12-02,21,57.0
2027-12-02,22,51.81
2027-12-02,23,48.33
2027-12-02,24,46.66
2027-12-03,1,45.96
2027-12-03,2,45.97
2027-12-03,3,45.99
2027-12-03,4,46.09
2027-12-03,5,46.39
2027-12-03,6,47.22
2027-12-03,7,49.11
2027-12-03,8,52.63
2027-12-03,9,57.9
2027-12-03,10,64.08
2027-12-03,11,69.23
2027-12-03,12,71.28
2027-12-03,13,69.43
2027-12-03,14,64.88
2027-12-03,15,60.39
2027-12-03,16,58.6
2027-12-03,17,60.26
2027-12-03,18,63.45
2027-12-03,19,64.77
2027-12-03,20,62.31
2027-12-03,21,57.14
2027-12-03,22,51.94
2027-12-03,23,48.45
2027-12-03,24,46.77
2027-12-04,1,25.34
2027-12-04,2,25.34
2027-12-04,3,25.36
2027-12-04,4,25.41
2027-12-04,5,25.58
2027-12-04,6,26.03
2027-12-04,7,27.08
2027-12-04,8,29.01
2027-12-04,9,31.92
2027-12-04,10,35.33
2027-12-04,11,38.17
2027-12-04,12,39.3
2027-12-04,13,38.28
2027-12-04,14,35.77
2027-12-04,15,33.3
2027-12-04,16,32.3
2027-12-04,17,33.22
2027-12-04,18,34.98
2027-12-04,19,35.71
2027-12-04,20,34.35
2027-12-04,21,31.5
2027-12-04,22,28.63
2027-12-04,23,26.71
2027-12-04,24,25.79
2027-12-05,1,25.4
2027-12-05,2,25.4
2027-12-05,3,25.42
2027-12-05,4,25.47
2027-12-05,5,25.64
2027-12-05,6,26.1
2027-12-05,7,27.14
2027-12-05,8,29.08
2027-12-05,9,32.0
2027-12-05,10,35.41
2027-12-05,11,38.26
2027-12-05,12,39.39
2027-12-05,13,38.37
2027-12-05,14,35.86
2027-12-05,15,33.37
2027-12-05,16,32.38
2027-12-05,17,33.3
2027-12-05,18,35.06
2027-12-05,19,35.8
2027-12-05,20,34.43
2027-12-05,21,31.58
2027-12-05,22,28.7
2027-12-05,23,26.78
2027-12-05,24,25.85
2027-12-06,1,46.29
2027-12-06,2,46.3
2027-12-06,3,46.32
2027-12-06,4,46.41
2027-12-06,5,46.72
2027-12-06,6,47.56
2027-12-06,7,49.46
2027-12-06,8,53.0
2027-12-06,9,58.32
2027-12-06,10,64.53
2027-12-06,11,69.72
2027-12-06,12,71.79
2027-12-06,13,69.92
2027-12-06,14,65.34
2027-12-06,15,60.82
2027-12-06,16,59.01
2027-12-06,17,60.69
2027-12-06,18,63.9
2027-12-06,19,65.23
2027-12-06,20,62.75
2027-12-06,21,57.55
2027-12-06,22,52.31
2027-12-06,23,48.8
2027-12-06,24,47.1
2027-12-07,1,46.4
2027-12-07,2,46.4
2027-12-07,3,46.42
2027-12-07,4,46.52
2027-12-07,5,46.82
2027-12-07,6,47.66
2027-12-07,7,49.57
2027-12-07,8,53.12
2027-12-07,9,58.45
2027-12-07,10,64.68
2027-12-07,11,69.88
2027-12-07,12,71.95
2027-12-07,13,70.08
2027-12-07,14,65.49
2027-12-07,15,60.96
2027-12-07,16,59.15
2027-12-07,17,60.83
2027-12-07,18,64.04
2027-12-07,19,65.38
2027-12-07,20,62.89
2027-12-07,21,57.68
2027-12-07,22,52.43
2027-12-07,23,48.91
2027-12-07,24,47.21
2027-12-08,1,46.5
2027-12-08,2,46.5
2027-12-08,3,46.53
2027-12-08,4,46.62
2027-12-08,5,46.93
2027-12-08,6,47.77
2027-12-08,7,49.68
2027-12-08,8,53.24
2027-12-08,9,58.58
2027-12-08,10,64.82
2027-12-08,11,70.03
2027-12-08,12,72.11
2027-12-08,13,70.23
2027-12-08,14,65.64
2027-12-08,15,61.09
2027-12-08,16,59.28
2027-12-08,17,60.96
2027-12-08,18,64.18
2027-12-08,19,65.53
2027-12-08,20,63.03
2027-12-08,21,57.81
2027-12-08,22,52.54
2027-12-08,23,49.02
2027-12-08,24,47.31
2027-12-09,1,46.6
2027-12-09,2,46.6
2027-12-09,3,46.63
2027-12-09,4,46.72
2027-12-09,5,47.03
2027-12-09,6,47.87
2027-12-09,7,49.79
2027-12-09,8,53.35
2027-12-09,9,58.7
2027-12-09,10,64.96
2027-12-09,11,70.18
2027-12-09,12,72.27
2027-12-09,13,70.39
2027-12-09,14,65.78
2027-12-09,15,61.23
2027-12-09,16,59.41
2027-12-09,17,61.1
2027-12-09,18,64.32
2027-12-09,19,65.67
2027-12-09,20,63.17
2027-12-09,21,57.93
2027-12-09,22,52.66
2027-12-09,23,49.12
2027-12-09,24,47.42
2027-12-10,1,46.7
2027-12-10,2,46.7
2027-12-10,3,46.73
2027-12-10,4,46.82
2027-12-10,5,47.13
2027-12-10,6,47.98
2027-12-10,7,49.9
2027-12-10,8,53.47
2027-12-10,9,58.83
2027-12-10,10,65.1
2027-12-10,11,70.33
2027-12-10,12,72.42
2027-12-10,13,70.54
2027-12-10,14,65.92
2027-12-10,15,61.36
2027-12-10,16,59.53
2027-12-10,17,61.23
2027-12-10,18,64.46
2027-12-10,19,65.81
2027-12-10,20,63.31
2027-12-10,21,58.06
2027-12-10,22,52.77
2027-12-10,23,49.23
2027-12-10,24,47.52
2027-12-11,1,25.74
2027-12-11,2,25.74
2027-12-11,3,25.75
2027-12-11,4,25.81
2027-12-11,5,25.98
2027-12-11,6,26.44
2027-12-11,7,27.5
2027-12-11,8,29.47
2027-12-11,9,32.42
2027-12-11,10,35.88
2027-12-11,11,38.76
2027-12-11,12,39.92
2027-12-11,13,38.88
2027-12-11,14,36.33
2027-12-11,15,33.82
2027-12-11,16,32.81
2027-12-11,17,33.74
2027-12-11,18,35.53
2027-12-11,19,36.27
2027-12-11,20,34.89
2027-12-11,21,32.0
2027-12-11,22,29.08
2027-12-11,23,27.13
2027-12-11,24,26.19
2027-12-12,1,25.79
2027-12-12,2,25.79
2027-12-12,3,25.81
2027-12-12,4,25.86
2027-12-12,5,26.03
2027-12-12,6,26.5
2027-12-12,7,27.56
2027-12-12,8,29.53
2027-12-12,9,32.49
2027-12-12,10,35.95
2027-12-12,11,38.84
2027-12-12,12,40.0
2027-12-12,13,38.95
2027-12-12,14,36.41
2027-12-12,15,33.89
2027-12-12,16,32.88
2027-12-12,17,33.81
2027-12-12,18,35.6
2027-12-12,19,36.34
2027-12-12,20,34.96
2027-12-12,21,32.06
2027-12-12,22,29.14
2027-12-12,23,27.19
2027-12-12,24,26.24
2027-12-13,1,46.98
2027-12-13,2,46.99
2027-12-13,3,47.01
2027-12-13,4,47.11
2027-12-13,5,47.42
2027-12-13,6,48.27
2027-12-13,7,50.2
2027-12-13,8,53.8
2027-12-13,9,59.19
2027-12-13,10,65.5
2027-12-13,11,70.76
2027-12-13,12,72.87
2027-12-13,13,70.97
2027-12-13,14,66.32
2027-12-13,15,61.73
2027-12-13,16,59.9
2027-12-13,17,61.6
2027-12-13,18,64.86
2027-12-13,19,66.21
2027-12-13,20,63.69
2027-12-13,21,58.41
2027-12-13,22,53.09
2027-12-13,23,49.53
2027-12-13,24,47.81
2027-12-14,1,47.08
2027-12-14,2,47.08
2027-12-14,3,47.1
2027-12-14,4,47.2
2027-12-14,5,47.51
2027-12-14,6,48.36
2027-12-14,7,50.3
2027-12-14,8,53.9
2027-12-14,9,59.3
2027-12-14,10,65.63
2027-12-14,11,70.9
2027-12-14,12,73.01
2027-12-14,13,71.1
2027-12-14,14,66.45
2027-12-14,15,61.85
2027-12-14,16,60.01
2027-12-14,17,61.72
2027-12-14,18,64.98
2027-12-14,19,66.34
2027-12-14,20,63.82
2027-12-14,21,58.53
2027-12-14,22,53.19
2027-12-14,23,49.62
2027-12-14,24,47.9
2027-12-15,1,47.16
2027-12-15,2,47.17
2027-12-15,3,47.19
2027-12-15,4,47.29
2027-12-15,5,47.6
2027-12-15,6,48.46
2027-12-15,7,50.39
2027-12-15,8,54.0
2027-12-15,9,59.42
2027-12-15,10,65.75
2027-12-15,11,71.04
2027-12-15,12,73.14
2027-12-15,13,71.24
2027-12-15,14,66.58
2027-12-15,15,61.97
2027-12-15,16,60.13
2027-12-15,17,61.84
2027-12-15,18,65.1
2027-12-15,19,66.47
2027-12-15,20,63.94
2027-12-15,21,58.64
2027-12-15,22,53.29
2027-12-15,23,49.72
2027-12-15,24,47.99
2027-12-16,1,47.25
2027-12-16,2,47.26
2027-12-16,3,47.28
2027-12-16,4,47.38
2027-12-16,5,47.69
2027-12-16,6,48.54
2027-12-16,7,50.49
2027-12-16,8,54.1
2027-12-16,9,59.53
2027-12-16,10,65.87
2027-12-16,11,71.17
2027-12-16,12,73.28
2027-12-16,13,71.37
2027-12-16,14,66.7
2027-12-16,15,62.08
2027-12-16,16,60.24
2027-12-16,17,61.95
2027-12-16,18,65.22
2027-12-16,19,66.59
2027-12-16,20,64.06
2027-12-16,21,58.74
2027-12-16,22,53.39
2027-12-16,23,49.81
2027-12-16,24,48.08
2027-12-17,1,47.34
2027-12-17,2,47.34
2027-12-17,3,47.37
2027-12-17,4,47.46
2027-12-17,5,47.77
2027-12-17,6,48.63
2027-12-17,7,50.58
2027-12-17,8,54.2
2027-12-17,9,59.63
2027-12-17,10,65.99
2027-12-17,11,71.29
2027-12-17,12,73.41
2027-12-17,13,71.5
2027-12-17,14,66.82
2027-12-17,15,62.2
2027-12-17,16,60.34
2027-12-17,17,62.06
2027-12-17,18,65.34
2027-12-17,19,66.71
2027-12-17,20,64.17
2027-12-17,21,58.85
2027-12-17,22,53.49
2027-12-17,23,49.9
2027-12-17,24,48.17
2027-12-18,1,26.08
2027-12-18,2,26.08
2027-12-18,3,26.1
2027-12-18,4,26.15
2027-12-18,5,26.32
2027-12-18,6,26.79
2027-12-18,7,27.87
2027-12-18,8,29.86
2027-12-18,9,32.86
2027-12-18,10,36.36
2027-12-18,11,39.28
2027-12-18,12,40.45
2027-12-18,13,39.39
2027-12-18,14,36.82
2027-12-18,15,34.27
2027-12-18,16,33.25
2027-12-18,17,34.19
2027-12-18,18,36.0
2027-12-18,19,36.75
2027-12-18,20,35.36
2027-12-18,21,32.42
2027-12-18,22,29.47
2027-12-18,23,27.49
2027-12-18,24,26.54
2027-12-19,1,26.12
2027-12-19,2,26.13
2027-12-19,3,26.14
2027-12-19,4,26.19
2027-12-19,5,26.37
2027-12-19,6,26.84
2027-12-19,7,27.91
2027-12-19,8,29.91
2027-12-19,9,32.91
2027-12-19,10,36.42
2027-12-19,11,39.35
2027-12-19,12,40.52
2027-12-19,13,39.46
2027-12-19,14,36.88
2027-12-19,15,34.33
2027-12-19,16,33.3
2027-12-19,17,34.25
2027-12-19,18,36.06
2027-12-19,19,36.82
2027-12-19,20,35.42
2027-12-19,21,32.48
2027-12-19,22,29.52
2027-12-19,23,27.54
2027-12-19,24,26.58
2027-12-20,1,47.58
2027-12-20,2,47.58
2027-12-20,3,47.61
2027-12-20,4,47.7
2027-12-20,5,48.02
2027-12-20,6,48.88
2027-12-20,7,50.83
2027-12-20,8,54.47
2027-12-20,9,59.94
2027-12-20,10,66.33
2027-12-20,11,71.66
2027-12-20,12,73.79
2027-12-20,13,71.86
2027-12-20,14,67.16
2027-12-20,15,62.51
2027-12-20,16,60.65
2027-12-20,17,62.38
2027-12-20,18,65.67
2027-12-20,19,67.05
2027-12-20,20,64.5
2027-12-20,21,59.15
2027-12-20,22,53.76
2027-12-20,23,50.15
2027-12-20,24,48.41
2027-12-21,1,47.65
2027-12-21,2,47.66
2027-12-21,3,47.68
2027-12-21,4,47.78
2027-12-21,5,48.09
2027-12-21,6,48.96
2027-12-21,7,50.92
2027-12-21,8,54.56
2027-12-21,9,60.03
2027-12-21,10,66.43
2027-12-21,11,71.77
2027-12-21,12,73.9
2027-12-21,13,71.98
2027-12-21,14,67.27
2027-12-21,15,62.61
2027-12-21,16,60.75
2027-12-21,17,62.48
2027-12-21,18,65.78
2027-12-21,19,67.15
2027-12-21,20,64.6
2027-12-21,21,59.24
2027-12-21,22,53.85
2027-12-21,23,50.23
2027-12-21,24,48.49
2027-12-22,1,47.73
2027-12-22,2,47.73
2027-12-22,3,47.76
2027-12-22,4,47.85
2027-12-22,5,48.17
2027-12-22,6,49.03
2027-12-22,7,50.99
2027-12-22,8,54.65
2027-12-22,9,60.13
2027-12-22,10,66.54
2027-12-22,11,71.88
2027-12-22,12,74.02
2027-12-22,13,72.09
2027-12-22,14,67.37
2027-12-22,15,62.71
2027-12-22,16,60.84
2027-12-22,17,62.57
2027-12-22,18,65.88
2027-12-22,19,67.26
2027-12-22,20,64.7
2027-12-22,21,59.34
2027-12-22,22,53.93
2027-12-22,23,50.31
2027-12-22,24,48.56
2027-12-23,1,47.8
2027-12-23,2,47.8
2027-12-23,3,47.83
2027-12-23,4,47.92
2027-12-23,5,48.24
2027-12-23,6,49.11
2027-12-23,7,51.07
2027-12-23,8,54.73
2027-12-23,9,60.22
2027-12-23,10,66.63
2027-12-23,11,71.99
2027-12-23,12,74.13
2027-12-23,13,72.2
2027-12-23,14,67.47
2027-12-23,15,62.8
2027-12-23,16,60.93
2027-12-23,17,62.67
2027-12-23,18,65.98
2027-12-23,19,67.36
2027-12-23,20,64.8
2027-12-23,21,59.42
2027-12-23,22,54.01
2027-12-23,23,50.39
2027-12-23,24,48.64
2027-12-24,1,47.87
2027-12-24,2,47.87
2027-12-24,3,47.9
2027-12-24,4,47.99
2027-12-24,5,48.31
2027-12-24,6,49.18
2027-12-24,7,51.14
2027-12-24,8,54.81
2027-12-24,9,60.3
2027-12-24,10,66.73
2027-12-24,11,72.09
2027-12-24,12,74.23
2027-12-24,13,72.3
2027-12-24,14,67.57
2027-12-24,15,62.89
2027-12-24,16,61.02
2027-12-24,17,62.76
2027-12-24,18,66.07
2027-12-24,19,67.46
2027-12-24,20,64.89
2027-12-24,21,59.51
2027-12-24,22,54.09
2027-12-24,23,50.46
2027-12-24,24,48.71
2027-12-25,1,26.36
2027-12-25,2,26.37
2027-12-25,3,26.38
2027-12-25,4,26.43
2027-12-25,5,26.61
2027-12-25,6,27.09
2027-12-25,7,28.17
