fecha,hora,generacion_kwh
2027-11-10,13,52.67
2027-11-10,14,66.96
2027-11-10,15,65.19
2027-11-10,16,48.62
2027-11-10,17,27.77
2027-11-10,18,12.15
2027-11-10,19,4.07
2027-11-10,20,1.05
2027-11-10,21,0.21
2027-11-10,22,0.03
2027-11-10,23,0.0
2027-11-10,24,0.0
2027-11-11,1,0.0
2027-11-11,2,0.0
2027-11-11,3,0.0
2027-11-11,4,0.0
2027-11-11,5,0.0
2027-11-11,6,0.0
2027-11-11,7,0.03
2027-11-11,8,0.17
2027-11-11,9,0.83
2027-11-11,10,3.08
2027-11-11,11,8.72
2027-11-11,12,18.89
2027-11-11,13,31.35
2027-11-11,14,39.85
2027-11-11,15,38.81
2027-11-11,16,28.94
2027-11-11,17,16.53
2027-11-11,18,7.23
2027-11-11,19,2.42
2027-11-11,20,0.62
2027-11-11,21,0.12
2027-11-11,22,0.02
2027-11-11,23,0.0
2027-11-11,24,0.0
2027-11-12,1,0.0
2027-11-12,2,0.0
2027-11-12,3,0.0
2027-11-12,4,0.0
2027-11-12,5,0.0
2027-11-12,6,0.0
2027-11-12,7,0.04
2027-11-12,8,0.24
2027-11-12,9,1.14
2027-11-12,10,4.2
2027-11-12,11,11.89
2027-11-12,12,25.77
2027-11-12,13,42.76
2027-11-12,14,54.36
2027-11-12,15,52.93
2027-11-12,16,39.48
2027-11-12,17,22.55
2027-11-12,18,9.87
2027-11-12,19,3.31
2027-11-12,20,0.85
2027-11-12,21,0.17
2027-11-12,22,0.03
2027-11-12,23,0.0
2027-11-12,24,0.0
2027-11-13,1,0.0
2027-11-13,2,0.0
2027-11-13,3,0.0
2027-11-13,4,0.0
2027-11-13,5,0.0
2027-11-13,6,0.0
2027-11-13,7,0.04
2027-11-13,8,0.23
2027-11-13,9,1.1
2027-11-13,10,4.06
2027-11-13,11,11.48
2027-11-13,12,24.89
2027-11-13,13,41.31
2027-11-13,14,52.51
2027-11-13,15,51.13
2027-11-13,16,38.13
2027-11-13,17,21.78
2027-11-13,18,9.53
2027-11-13,19,3.19
2027-11-13,20,0.82
2027-11-13,21,0.16
2027-11-13,22,0.02
2027-11-13,23,0.0
2027-11-13,24,0.0
2027-11-14,1,0.0
2027-11-14,2,0.0
2027-11-14,3,0.0
2027-11-14,4,0.0
2027-11-14,5,0.0
2027-11-14,6,0.0
2027-11-14,7,0.03
2027-11-14,8,0.17
2027-11-14,9,0.82
2027-11-14,10,3.04
2027-11-14,11,8.61
2027-11-14,12,18.65
2027-11-14,13,30.95
2027-11-14,14,39.35
2027-11-14,15,38.31
2027-11-14,16,28.57
2027-11-14,17,16.32
2027-11-14,18,7.14
2027-11-14,19,2.39
2027-11-14,20,0.61
2027-11-14,21,0.12
2027-11-14,22,0.02
2027-11-14,23,0.0
2027-11-14,24,0.0
2027-11-15,1,0.0
2027-11-15,2,0.0
2027-11-15,3,0.0
2027-11-15,4,0.0
2027-11-15,5,0.0
2027-11-15,6,0.01
2027-11-15,7,0.04
2027-11-15,8,0.27
2027-11-15,9,1.31
2027-11-15,10,4.82
2027-11-15,11,13.65
2027-11-15,12,29.57
2027-11-15,13,49.09
2027-11-15,14,62.4
2027-11-15,15,60.76
2027-11-15,16,45.31
2027-11-15,17,25.88
2027-11-15,18,11.32
2027-11-15,19,3.79
2027-11-15,20,0.97
2027-11-15,21,0.19
2027-11-15,22,0.03
2027-11-15,23,0.0
2027-11-15,24,0.0
2027-11-16,1,0.0
2027-11-16,2,0.0
2027-11-16,3,0.0
2027-11-16,4,0.0
2027-11-16,5,0.0
2027-11-16,6,0.0
2027-11-16,7,0.02
2027-11-16,8,0.14
2027-11-16,9,0.67
2027-11-16,10,2.46
2027-11-16,11,6.97
2027-11-16,12,15.09
2027-11-16,13,25.05
2027-11-16,14,31.85
2027-11-16,15,31.01
2027-11-16,16,23.13
2027-11-16,17,13.21
2027-11-16,18,5.78
2027-11-16,19,1.94
2027-11-16,20,0.5
2027-11-16,21,0.1
2027-11-16,22,0.01
2027-11-16,23,0.0
2027-11-16,24,0.0
2027-11-17,1,0.0
2027-11-17,2,0.0
2027-11-17,3,0.0
2027-11-17,4,0.0
2027-11-17,5,0.0
2027-11-17,6,0.01
2027-11-17,7,0.04
2027-11-17,8,0.27
2027-11-17,9,1.29
2027-11-17,10,4.77
2027-11-17,11,13.51
2027-11-17,12,29.27
2027-11-17,13,48.59
2027-11-17,14,61.77
2027-11-17,15,60.14
2027-11-17,16,44.85
2027-11-17,17,25.62
2027-11-17,18,11.21
2027-11-17,19,3.76
2027-11-17,20,0.96
2027-11-17,21,0.19
2027-11-17,22,0.03
2027-11-17,23,0.0
2027-11-17,24,0.0
2027-11-18,1,0.0
2027-11-18,2,0.0
2027-11-18,3,0.0
2027-11-18,4,0.0
2027-11-18,5,0.0
2027-11-18,6,0.0
2027-11-18,7,0.02
2027-11-18,8,0.16
2027-11-18,9,0.75
2027-11-18,10,2.79
2027-11-18,11,7.88
2027-11-18,12,17.08
2027-11-18,13,28.34
2027-11-18,14,36.03
2027-11-18,15,35.08
2027-11-18,16,26.16
2027-11-18,17,14.95
2027-11-18,18,6.54
2027-11-18,19,2.19
2027-11-18,20,0.56
2027-11-18,21,0.11
2027-11-18,22,0.02
2027-11-18,23,0.0
2027-11-18,24,0.0
2027-11-19,1,0.0
2027-11-19,2,0.0
2027-11-19,3,0.0
2027-11-19,4,0.0
2027-11-19,5,0.0
2027-11-19,6,0.0
2027-11-19,7,0.03
2027-11-19,8,0.22
2027-11-19,9,1.06
2027-11-19,10,3.92
2027-11-19,11,11.1
2027-11-19,12,24.05
2027-11-19,13,39.92
2027-11-19,14,50.75
2027-11-19,15,49.41
2027-11-19,16,36.85
2027-11-19,17,21.05
2027-11-19,18,9.21
2027-11-19,19,3.09
2027-11-19,20,0.79
2027-11-19,21,0.16
2027-11-19,22,0.02
2027-11-19,23,0.0
2027-11-19,24,0.0
2027-11-20,1,0.0
2027-11-20,2,0.0
2027-11-20,3,0.0
2027-11-20,4,0.0
2027-11-20,5,0.0
2027-11-20,6,0.0
2027-11-20,7,0.03
2027-11-20,8,0.21
2027-11-20,9,1.0
2027-11-20,10,3.68
2027-11-20,11,10.41
2027-11-20,12,22.56
2027-11-20,13,37.44
2027-11-20,14,47.6
2027-11-20,15,46.35
2027-11-20,16,34.57
2027-11-20,17,19.74
2027-11-20,18,8.64
2027-11-20,19,2.89
2027-11-20,20,0.74
2027-11-20,21,0.15
2027-11-20,22,0.02
2027-11-20,23,0.0
2027-11-20,24,0.0
2027-11-21,1,0.0
2027-11-21,2,0.0
2027-11-21,3,0.0
2027-11-21,4,0.0
2027-11-21,5,0.0
2027-11-21,6,0.0
2027-11-21,7,0.03
2027-11-21,8,0.16
2027-11-21,9,0.77
2027-11-21,10,2.85
2027-11-21,11,8.07
2027-11-21,12,17.49
2027-11-21,13,29.03
2027-11-21,14,36.91
2027-11-21,15,35.94
2027-11-21,16,26.8
2027-11-21,17,15.31
2027-11-21,18,6.7
2027-11-21,19,2.24
2027-11-21,20,0.58
2027-11-21,21,0.11
2027-11-21,22,0.02
2027-11-21,23,0.0
2027-11-21,24,0.0
2027-11-22,1,0.0
2027-11-22,2,0.0
2027-11-22,3,0.0
2027-11-22,4,0.0
2027-11-22,5,0.0
2027-11-22,6,0.0
2027-11-22,7,0.04
2027-11-22,8,0.25
2027-11-22,9,1.2
2027-11-22,10,4.42
2027-11-22,11,12.52
2027-11-22,12,27.13
2027-11-22,13,45.03
2027-11-22,14,57.24
2027-11-22,15,55.73
2027-11-22,16,41.56
2027-11-22,17,23.74
2027-11-22,18,10.39
2027-11-22,19,3.48
2027-11-22,20,0.89
2027-11-22,21,0.18
2027-11-22,22,0.03
2027-11-22,23,0.0
2027-11-22,24,0.0
2027-11-23,1,0.0
2027-11-23,2,0.0
2027-11-23,3,0.0
2027-11-23,4,0.0
2027-11-23,5,0.0
2027-11-23,6,0.0
2027-11-23,7,0.02
2027-11-23,8,0.13
2027-11-23,9,0.62
2027-11-23,10,2.28
2027-11-23,11,6.45
2027-11-23,12,13.99
2027-11-23,13,23.22
2027-11-23,14,29.51
2027-11-23,15,28.74
2027-11-23,16,21.43
2027-11-23,17,12.24
2027-11-23,18,5.36
2027-11-23,19,1.79
2027-11-23,20,0.46
2027-11-23,21,0.09
2027-11-23,22,0.01
2027-11-23,23,0.0
2027-11-23,24,0.0
2027-11-24,1,0.0
2027-11-24,2,0.0
2027-11-24,3,0.0
2027-11-24,4,0.0
2027-11-24,5,0.0
2027-11-24,6,0.0
2027-11-24,7,0.04
2027-11-24,8,0.25
2027-11-24,9,1.2
2027-11-24,10,4.44
2027-11-24,11,12.57
2027-11-24,12,27.23
2027-11-24,13,45.2
2027-11-24,14,57.46
2027-11-24,15,55.95
2027-11-24,16,41.72
2027-11-24,17,23.83
2027-11-24,18,10.43
2027-11-24,19,3.49
2027-11-24,20,0.9
2027-11-24,21,0.18
2027-11-24,22,0.03
2027-11-24,23,0.0
2027-11-24,24,0.0
2027-11-25,1,0.0
2027-11-25,2,0.0
2027-11-25,3,0.0
2027-11-25,4,0.0
2027-11-25,5,0.0
2027-11-25,6,0.0
2027-11-25,7,0.02
2027-11-25,8,0.14
2027-11-25,9,0.69
2027-11-25,10,2.54
2027-11-25,11,7.2
2027-11-25,12,15.59
2027-11-25,13,25.88
2027-11-25,14,32.9
2027-11-25,15,32.04
2027-11-25,16,23.89
2027-11-25,17,13.65
2027-11-25,18,5.97
2027-11-25,19,2.0
2027-11-25,20,0.51
2027-11-25,21,0.1
2027-11-25,22,0.02
2027-11-25,23,0.0
2027-11-25,24,0.0
2027-11-26,1,0.0
2027-11-26,2,0.0
2027-11-26,3,0.0
2027-11-26,4,0.0
2027-11-26,5,0.0
2027-11-26,6,0.0
2027-11-26,7,0.03
2027-11-26,8,0.21
2027-11-26,9,1.0
2027-11-26,10,3.7
2027-11-26,11,10.46
2027-11-26,12,22.67
2027-11-26,13,37.63
2027-11-26,14,47.84
2027-11-26,15,46.58
2027-11-26,16,34.74
2027-11-26,17,19.84
2027-11-26,18,8.68
2027-11-26,19,2.91
2027-11-26,20,0.75
2027-11-26,21,0.15
2027-11-26,22,0.02
2027-11-26,23,0.0
2027-11-26,24,0.0
2027-11-27,1,0.0
2027-11-27,2,0.0
2027-11-27,3,0.0
2027-11-27,4,0.0
2027-11-27,5,0.0
2027-11-27,6,0.0
2027-11-27,7,0.03
2027-11-27,8,0.19
2027-11-27,9,0.91
2027-11-27,10,3.37
2027-11-27,11,9.54
2027-11-27,12,20.66
2027-11-27,13,34.3
2027-11-27,14,43.6
2027-11-27,15,42.45
2027-11-27,16,31.66
2027-11-27,17,18.08
2027-11-27,18,7.91
2027-11-27,19,2.65
2027-11-27,20,0.68
2027-11-27,21,0.13
2027-11-27,22,0.02
2027-11-27,23,0.0
2027-11-27,24,0.0
2027-11-28,1,0.0
2027-11-28,2,0.0
2027-11-28,3,0.0
2027-11-28,4,0.0
2027-11-28,5,0.0
2027-11-28,6,0.0
2027-11-28,7,0.02
2027-11-28,8,0.15
2027-11-28,9,0.73
2027-11-28,10,2.71
2027-11-28,11,7.66
2027-11-28,12,16.6
2027-11-28,13,27.55
2027-11-28,14,35.02
2027-11-28,15,34.1
2027-11-28,16,25.43
2027-11-28,17,14.53
2027-11-28,18,6.35
2027-11-28,19,2.13
2027-11-28,20,0.55
2027-11-28,21,0.11
2027-11-28,22,0.02
2027-11-28,23,0.0
2027-11-28,24,0.0
2027-11-29,1,0.0
2027-11-29,2,0.0
2027-11-29,3,0.0
2027-11-29,4,0.0
2027-11-29,5,0.0
2027-11-29,6,0.0
2027-11-29,7,0.04
2027-11-29,8,0.23
2027-11-29,9,1.11
2027-11-29,10,4.1
2027-11-29,11,11.61
2027-11-29,12,25.17
2027-11-29,13,41.77
2027-11-29,14,53.1
2027-11-29,15,51.7
2027-11-29,16,38.56
2027-11-29,17,22.02
2027-11-29,18,9.64
2027-11-29,19,3.23
2027-11-29,20,0.83
2027-11-29,21,0.16
2027-11-29,22,0.02
2027-11-29,23,0.0
2027-11-29,24,0.0
2027-11-30,1,0.0
2027-11-30,2,0.0
2027-11-30,3,0.0
2027-11-30,4,0.0
2027-11-30,5,0.0
2027-11-30,6,0.0
2027-11-30,7,0.02
2027-11-30,8,0.12
2027-11-30,9,0.58
2027-11-30,10,2.14
2027-11-30,11,6.06
2027-11-30,12,13.14
2027-11-30,13,21.81
2027-11-30,14,27.73
2027-11-30,15,27.0
2027-11-30,16,20.13
2027-11-30,17,11.5
2027-11-30,18,5.03
2027-11-30,19,1.69
2027-11-30,20,0.43
2027-11-30,21,0.09
2027-11-30,22,0.01
2027-11-30,23,0.0
2027-11-30,24,0.0
2027-12-01,1,0.0
2027-12-01,2,0.0
2027-12-01,3,0.0
2027-12-01,4,0.0
2027-12-01,5,0.0
2027-12-01,6,0.0
2027-12-01,7,0.04
2027-12-01,8,0.23
2027-12-01,9,1.13
2027-12-01,10,4.18
2027-12-01,11,11.84
2027-12-01,12,25.65
2027-12-01,13,42.57
2027-12-01,14,54.11
2027-12-01,15,52.69
2027-12-01,16,39.29
2027-12-01,17,22.45
2027-12-01,18,9.82
2027-12-01,19,3.29
2027-12-01,20,0.84
2027-12-01,21,0.17
2027-12-01,22,0.02
2027-12-01,23,0.0
2027-12-01,24,0.0
2027-12-02,1,0.0
2027-12-02,2,0.0
2027-12-02,3,0.0
2027-12-02,4,0.0
2027-12-02,5,0.0
2027-12-02,6,0.0
2027-12-02,7,0.02
2027-12-02,8,0.13
2027-12-02,9,0.64
2027-12-02,10,2.36
2027-12-02,11,6.67
2027-12-02,12,14.44
2027-12-02,13,23.97
2027-12-02,14,30.47
2027-12-02,15,29.67
2027-12-02,16,22.13
2027-12-02,17,12.64
2027-12-02,18,5.53
2027-12-02,19,1.85
2027-12-02,20,0.48
2027-12-02,21,0.09
2027-12-02,22,0.01
2027-12-02,23,0.0
2027-12-02,24,0.0
2027-12-03,1,0.0
2027-12-03,2,0.0
2027-12-03,3,0.0
2027-12-03,4,0.0
2027-12-03,5,0.0
2027-12-03,6,0.0
2027-12-03,7,0.03
2027-12-03,8,0.2
2027-12-03,9,0.96
2027-12-03,10,3.53
2027-12-03,11,10.0
2027-12-03,12,21.66
2027-12-03,13,35.96
2027-12-03,14,45.71
2027-12-03,15,44.51
2027-12-03,16,33.19
2027-12-03,17,18.96
2027-12-03,18,8.29
2027-12-03,19,2.78
2027-12-03,20,0.71
2027-12-03,21,0.14
2027-12-03,22,0.02
2027-12-03,23,0.0
2027-12-03,24,0.0
2027-12-04,1,0.0
2027-12-04,2,0.0
2027-12-04,3,0.0
2027-12-04,4,0.0
2027-12-04,5,0.0
2027-12-04,6,0.0
2027-12-04,7,0.03
2027-12-04,8,0.18
2027-12-04,9,0.85
2027-12-04,10,3.13
2027-12-04,11,8.86
2027-12-04,12,19.2
2027-12-04,13,31.87
2027-12-04,14,40.51
2027-12-04,15,39.44
2027-12-04,16,29.42
2027-12-04,17,16.8
2027-12-04,18,7.35
2027-12-04,19,2.46
2027-12-04,20,0.63
2027-12-04,21,0.12
2027-12-04,22,0.02
2027-12-04,23,0.0
2027-12-04,24,0.0
2027-12-05,1,0.0
2027-12-05,2,0.0
2027-12-05,3,0.0
2027-12-05,4,0.0
2027-12-05,5,0.0
2027-12-05,6,0.0
2027-12-05,7,0.02
2027-12-05,8,0.15
2027-12-05,9,0.71
2027-12-05,10,2.61
2027-12-05,11,7.38
2027-12-05,12,15.99
2027-12-05,13,26.55
2027-12-05,14,33.75
2027-12-05,15,32.86
2027-12-05,16,24.51
2027-12-05,17,14.0
2027-12-05,18,6.12
2027-12-05,19,2.05
2027-12-05,20,0.53
2027-12-05,21,0.1
2027-12-05,22,0.02
2027-12-05,23,0.0
2027-12-05,24,0.0
2027-12-06,1,0.0
2027-12-06,2,0.0
2027-12-06,3,0.0
2027-12-06,4,0.0
2027-12-06,5,0.0
2027-12-06,6,0.0
2027-12-06,7,0.03
2027-12-06,8,0.22
2027-12-06,9,1.05
2027-12-06,10,3.87
2027-12-06,11,10.94
2027-12-06,12,23.7
2027-12-06,13,39.34
2027-12-06,14,50.01
2027-12-06,15,48.7
2027-12-06,16,36.32
2027-12-06,17,20.74
2027-12-06,18,9.08
2027-12-06,19,3.04
2027-12-06,20,0.78
2027-12-06,21,0.15
2027-12-06,22,0.02
2027-12-06,23,0.0
2027-12-06,24,0.0
2027-12-07,1,0.0
2027-12-07,2,0.0
2027-12-07,3,0.0
2027-12-07,4,0.0
2027-12-07,5,0.0
2027-12-07,6,0.0
2027-12-07,7,0.02
2027-12-07,8,0.12
2027-12-07,9,0.55
2027-12-07,10,2.05
2027-12-07,11,5.8
2027-12-07,12,12.57
2027-12-07,13,20.86
2027-12-07,14,26.51
2027-12-07,15,25.81
2027-12-07,16,19.25
2027-12-07,17,11.0
2027-12-07,18,4.81
2027-12-07,19,1.61
2027-12-07,20,0.41
2027-12-07,21,0.08
2027-12-07,22,0.01
2027-12-07,23,0.0
2027-12-07,24,0.0
2027-12-08,1,0.0
2027-12-08,2,0.0
2027-12-08,3,0.0
2027-12-08,4,0.0
2027-12-08,5,0.0
2027-12-08,6,0.0
2027-12-08,7,0.04
2027-12-08,8,0.22
2027-12-08,9,1.08
2027-12-08,10,4.0
2027-12-08,11,11.33
2027-12-08,12,24.55
2027-12-08,13,40.75
2027-12-08,14,51.8
2027-12-08,15,50.44
2027-12-08,16,37.62
2027-12-08,17,21.49
2027-12-08,18,9.4
2027-12-08,19,3.15
2027-12-08,20,0.81
2027-12-08,21,0.16
2027-12-08,22,0.02
2027-12-08,23,0.0
2027-12-08,24,0.0
2027-12-09,1,0.0
2027-12-09,2,0.0
2027-12-09,3,0.0
2027-12-09,4,0.0
2027-12-09,5,0.0
2027-12-09,6,0.0
2027-12-09,7,0.02
2027-12-09,8,0.12
2027-12-09,9,0.6
2027-12-09,10,2.22
2027-12-09,11,6.29
2027-12-09,12,13.62
2027-12-09,13,22.61
2027-12-09,14,28.74
2027-12-09,15,27.98
2027-12-09,16,20.87
2027-12-09,17,11.92
2027-12-09,18,5.22
2027-12-09,19,1.75
2027-12-09,20,0.45
2027-12-09,21,0.09
2027-12-09,22,0.01
2027-12-09,23,0.0
2027-12-09,24,0.0
2027-12-10,1,0.0
2027-12-10,2,0.0
2027-12-10,3,0.0
2027-12-10,4,0.0
2027-12-10,5,0.0
2027-12-10,6,0.0
2027-12-10,7,0.03
2027-12-10,8,0.19
2027-12-10,9,0.93
2027-12-10,10,3.44
2027-12-10,11,9.72
2027-12-10,12,21.07
2027-12-10,13,34.97
2027-12-10,14,44.45
2027-12-10,15,43.28
2027-12-10,16,32.28
2027-12-10,17,18.44
2027-12-10,18,8.07
2027-12-10,19,2.7
2027-12-10,20,0.69
2027-12-10,21,0.14
2027-12-10,22,0.02
2027-12-10,23,0.0
2027-12-10,24,0.0
2027-12-11,1,0.0
2027-12-11,2,0.0
2027-12-11,3,0.0
2027-12-11,4,0.0
2027-12-11,5,0.0
2027-12-11,6,0.0
2027-12-11,7,0.03
2027-12-11,8,0.17
2027-12-11,9,0.8
2027-12-11,10,2.96
2027-12-11,11,8.38
2027-12-11,12,18.17
2027-12-11,13,30.15
2027-12-11,14,38.33
2027-12-11,15,37.33
2027-12-11,16,27.84
2027-12-11,17,15.9
2027-12-11,18,6.96
2027-12-11,19,2.33
2027-12-11,20,0.6
2027-12-11,21,0.12
2027-12-11,22,0.02
2027-12-11,23,0.0
2027-12-11,24,0.0
2027-12-12,1,0.0
2027-12-12,2,0.0
2027-12-12,3,0.0
2027-12-12,4,0.0
2027-12-12,5,0.0
2027-12-12,6,0.0
2027-12-12,7,0.02
2027-12-12,8,0.14
2027-12-12,9,0.69
2027-12-12,10,2.56
2027-12-12,11,7.25
2027-12-12,12,15.71
2027-12-12,13,26.08
2027-12-12,14,33.15
2027-12-12,15,32.28
2027-12-12,16,24.07
2027-12-12,17,13.75
2027-12-12,18,6.02
2027-12-12,19,2.02
2027-12-12,20,0.52
2027-12-12,21,0.1
2027-12-12,22,0.02
2027-12-12,23,0.0
2027-12-12,24,0.0
2027-12-13,1,0.0
2027-12-13,2,0.0
2027-12-13,3,0.0
2027-12-13,4,0.0
2027-12-13,5,0.0
2027-12-13,6,0.0
2027-12-13,7,0.03
2027-12-13,8,0.21
2027-12-13,9,1.0
2027-12-13,10,3.71
2027-12-13,11,10.5
2027-12-13,12,22.75
2027-12-13,13,37.76
2027-12-13,14,48.0
2027-12-13,15,46.74
2027-12-13,16,34.86
2027-12-13,17,19.91
2027-12-13,18,8.71
2027-12-13,19,2.92
2027-12-13,20,0.75
2027-12-13,21,0.15
2027-12-13,22,0.02
2027-12-13,23,0.0
2027-12-13,24,0.0
2027-12-14,1,0.0
2027-12-14,2,0.0
2027-12-14,3,0.0
2027-12-14,4,0.0
2027-12-14,5,0.0
2027-12-14,6,0.0
2027-12-14,7,0.02
2027-12-14,8,0.11
2027-12-14,9,0.54
2027-12-14,10,2.0
2027-12-14,11,5.66
2027-12-14,12,12.27
2027-12-14,13,20.37
2027-12-14,14,25.89
2027-12-14,15,25.21
2027-12-14,16,18.8
2027-12-14,17,10.74
2027-12-14,18,4.7
2027-12-14,19,1.57
2027-12-14,20,0.4
2027-12-14,21,0.08
2027-12-14,22,0.01
2027-12-14,23,0.0
2027-12-14,24,0.0
2027-12-15,1,0.0
2027-12-15,2,0.0
2027-12-15,3,0.0
2027-12-15,4,0.0
2027-12-15,5,0.0
2027-12-15,6,0.0
2027-12-15,7,0.03
2027-12-15,8,0.22
2027-12-15,9,1.06
2027-12-15,10,3.91
2027-12-15,11,11.06
2027-12-15,12,23.97
2027-12-15,13,39.79
2027-12-15,14,50.58
2027-12-15,15,49.25
2027-12-15,16,36.73
2027-12-15,17,20.98
2027-12-15,18,9.18
2027-12-15,19,3.08
2027-12-15,20,0.79
2027-12-15,21,0.16
2027-12-15,22,0.02
2027-12-15,23,0.0
2027-12-15,24,0.0
2027-12-16,1,0.0
2027-12-16,2,0.0
2027-12-16,3,0.0
2027-12-16,4,0.0
2027-12-16,5,0.0
2027-12-16,6,0.0
2027-12-16,7,0.02
2027-12-16,8,0.12
2027-12-16,9,0.58
2027-12-16,10,2.14
2027-12-16,11,6.06
2027-12-16,12,13.12
2027-12-16,13,21.78
2027-12-16,14,27.69
2027-12-16,15,26.96
2027-12-16,16,20.11
2027-12-16,17,11.49
2027-12-16,18,5.03
2027-12-16,19,1.68
2027-12-16,20,0.43
2027-12-16,21,0.08
2027-12-16,22,0.01
2027-12-16,23,0.0
2027-12-16,24,0.0
2027-12-17,1,0.0
2027-12-17,2,0.0
2027-12-17,3,0.0
2027-12-17,4,0.0
2027-12-17,5,0.0
2027-12-17,6,0.0
2027-12-17,7,0.03
2027-12-17,8,0.19
2027-12-17,9,0.92
2027-12-17,10,3.41
2027-12-17,11,9.65
2027-12-17,12,20.91
2027-12-17,13,34.71
2027-12-17,14,44.12
2027-12-17,15,42.96
2027-12-17,16,32.04
2027-12-17,17,18.3
2027-12-17,18,8.01
2027-12-17,19,2.68
2027-12-17,20,0.69
2027-12-17,21,0.14
2027-12-17,22,0.02
2027-12-17,23,0.0
2027-12-17,24,0.0
2027-12-18,1,0.0
2027-12-18,2,0.0
2027-12-18,3,0.0
2027-12-18,4,0.0
2027-12-18,5,0.0
2027-12-18,6,0.0
2027-12-18,7,0.03
2027-12-18,8,0.16
2027-12-18,9,0.78
2027-12-18,10,2.86
2027-12-18,11,8.1
2027-12-18,12,17.56
2027-12-18,13,29.14
2027-12-18,14,37.05
2027-12-18,15,36.07
2027-12-18,16,26.9
2027-12-18,17,15.37
2027-12-18,18,6.72
2027-12-18,19,2.25
2027-12-18,20,0.58
2027-12-18,21,0.11
2027-12-18,22,0.02
2027-12-18,23,0.0
2027-12-18,24,0.0
2027-12-19,1,0.0
2027-12-19,2,0.0
2027-12-19,3,0.0
2027-12-19,4,0.0
2027-12-19,5,0.0
2027-12-19,6,0.0
2027-12-19,7,0.02
2027-12-19,8,0.14
2027-12-19,9,0.7
2027-12-19,10,2.57
2027-12-19,11,7.28
2027-12-19,12,15.77
2027-12-19,13,26.18
2027-12-19,14,33.28
2027-12-19,15,32.41
2027-12-19,16,24.17
2027-12-19,17,13.8
2027-12-19,18,6.04
2027-12-19,19,2.02
2027-12-19,20,0.52
2027-12-19,21,0.1
2027-12-19,22,0.02
2027-12-19,23,0.0
2027-12-19,24,0.0
2027-12-20,1,0.0
2027-12-20,2,0.0
2027-12-20,3,0.0
2027-12-20,4,0.0
2027-12-20,5,0.0
2027-12-20,6,0.0
2027-12-20,7,0.03
2027-12-20,8,0.2
2027-12-20,9,0.99
2027-12-20,10,3.64
2027-12-20,11,10.3
2027-12-20,12,22.31
2027-12-20,13,37.03
2027-12-20,14,47.07
2027-12-20,15,45.83
2027-12-20,16,34.18
2027-12-20,17,19.53
2027-12-20,18,8.54
2027-12-20,19,2.86
2027-12-20,20,0.73
2027-12-20,21,0.14
2027-12-20,22,0.02
2027-12-20,23,0.0
2027-12-20,24,0.0
2027-12-21,1,0.0
2027-12-21,2,0.0
2027-12-21,3,0.0
2027-12-21,4,0.0
2027-12-21,5,0.0
2027-12-21,6,0.0
2027-12-21,7,0.02
2027-12-21,8,0.11
2027-12-21,9,0.54
2027-12-21,10,2.0
2027-12-21,11,5.66
2027-12-21,12,12.27
2027-12-21,13,20.36
2027-12-21,14,25.88
2027-12-21,15,25.2
2027-12-21,16,18.8
2027-12-21,17,10.74
2027-12-21,18,4.7
2027-12-21,19,1.57
2027-12-21,20,0.4
2027-12-21,21,0.08
2027-12-21,22,0.01
2027-12-21,23,0.0
2027-12-21,24,0.0
2027-12-22,1,0.0
2027-12-22,2,0.0
2027-12-22,3,0.0
2027-12-22,4,0.0
2027-12-22,5,0.0
2027-12-22,6,0.0
2027-12-22,7,0.03
2027-12-22,8,0.22
2027-12-22,9,1.06
2027-12-22,10,3.9
2027-12-22,11,11.04
2027-12-22,12,23.92
2027-12-22,13,39.7
2027-12-22,14,50.47
2027-12-22,15,49.14
2027-12-22,16,36.65
2027-12-22,17,20.93
2027-12-22,18,9.16
2027-12-22,19,3.07
2027-12-22,20,0.79
2027-12-22,21,0.15
2027-12-22,22,0.02
2027-12-22,23,0.0
2027-12-22,24,0.0
2027-12-23,1,0.0
2027-12-23,2,0.0
2027-12-23,3,0.0
2027-12-23,4,0.0
2027-12-23,5,0.0
2027-12-23,6,0.0
2027-12-23,7,0.02
2027-12-23,8,0.12
2027-12-23,9,0.57
2027-12-23,10,2.11
2027-12-23,11,5.97
2027-12-23,12,12.94
2027-12-23,13,21.48
2027-12-23,14,27.31
2027-12-23,15,26.59
2027-12-23,16,19.83
2027-12-23,17,11.33
2027-12-23,18,4.96
2027-12-23,19,1.66
2027-12-23,20,0.43
2027-12-23,21,0.08
2027-12-23,22,0.01
2027-12-23,23,0.0
2027-12-23,24,0.0
2027-12-24,1,0.0
2027-12-24,2,0.0
2027-12-24,3,0.0
2027-12-24,4,0.0
2027-12-24,5,0.0
2027-12-24,6,0.0
2027-12-24,7,0.03
2027-12-24,8,0.19
2027-12-24,9,0.94
2027-12-24,10,3.46
2027-12-24,11,9.79
2027-12-24,12,21.22
2027-12-24,13,35.23
2027-12-24,14,44.78
2027-12-24,15,43.6
2027-12-24,16,32.52
2027-12-24,17,18.57
2027-12-24,18,8.13
2027-12-24,19,2.72
2027-12-24,20,0.7
2027-12-24,21,0.14
2027-12-24,22,0.02
2027-12-24,23,0.0
2027-12-24,24,0.0
2027-12-25,1,0.0
2027-12-25,2,0.0
2027-12-25,3,0.0
2027-12-25,4,0.0
2027-12-25,5,0.0
2027-12-25,6,0.0
2027-12-25,7,0.03
